# BUSCO version is: 5.8.0 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
115437at3193	Complete	contig_10574	2186491	2250010	+	338.1	258	https://v10-1.orthodb.org/?query=115437at3193	mRNA (guanine-N(7))-methyltransferase domain
115533at3193	Missing
115537at3193	Complete	contig_18783	346591	336201	-	530.6	338	https://v10-1.orthodb.org/?query=115537at3193	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
115592at3193	Missing
115652at3193	Complete	contig_9064	1505183	1518138	+	336.4	268	https://v10-1.orthodb.org/?query=115652at3193	WD40-repeat-containing domain
115681at3193	Missing
115901at3193	Missing
115953at3193	Missing
116175at3193	Complete	contig_12113	853692	852226	-	296.1	442	https://v10-1.orthodb.org/?query=116175at3193	DNA endonuclease Ctp1, C-terminal
116353at3193	Missing
116432at3193	Missing
116868at3193	Missing
116963at3193	Missing
117028at3193	Complete	contig_7918	17422	52064	+	449.7	269	https://v10-1.orthodb.org/?query=117028at3193	Histone deacetylase domain
117072at3193	Complete	contig_9396	1121530	1111542	-	434.1	314	https://v10-1.orthodb.org/?query=117072at3193	MutY, C-terminal
117318at3193	Missing
117321at3193	Complete	contig_5363	6128700	6129635	+	455.1	276	https://v10-1.orthodb.org/?query=117321at3193	TatD family
117785at3193	Missing
117788at3193	Missing
117882at3193	Missing
118094at3193	Missing
118287at3193	Complete	contig_22024	934473	879273	-	358.9	200	https://v10-1.orthodb.org/?query=118287at3193	Uracil-DNA glycosylase
118313at3193	Fragmented	contig_16311	274904	316247	+	341.8	235	https://v10-1.orthodb.org/?query=118313at3193	Alcohol dehydrogenase, C-terminal
118398at3193	Complete	contig_3477	1834086	1745800	-	500.1	346	https://v10-1.orthodb.org/?query=118398at3193	Cytoplasmic tRNA 2-thiolation protein 2
118639at3193	Missing
118755at3193	Complete	contig_20933	383628	343244	-	362.8	248	https://v10-1.orthodb.org/?query=118755at3193	tRNA-binding domain
119040at3193	Complete	contig_10247	2442214	2530747	+	442.6	295	https://v10-1.orthodb.org/?query=119040at3193	Peptide chain release factor
119090at3193	Complete	contig_5760	588281	540903	-	401.5	287	https://v10-1.orthodb.org/?query=119090at3193	Formyl transferase, C-terminal
119120at3193	Missing
119341at3193	Missing
119367at3193	Complete	contig_3389	1161930	1168220	+	410.0	277	https://v10-1.orthodb.org/?query=119367at3193	Cysteine peptidase, cysteine active site
119415at3193	Missing
119747at3193	Complete	contig_4472	1317987	1362953	+	343.8	222	https://v10-1.orthodb.org/?query=119747at3193	CobQ/CobB/MinD/ParA nucleotide binding domain
120142at3193	Missing
120194at3193	Missing
120357at3193	Missing
120589at3193	Complete	contig_17698	29261	136626	+	307.8	221	https://v10-1.orthodb.org/?query=120589at3193	GTP binding domain
120627at3193	Missing
120714at3193	Complete	contig_20843	1205222	1261076	+	348.4	223	https://v10-1.orthodb.org/?query=120714at3193	Leucine carboxyl methyltransferase 1
120718at3193	Missing
120730at3193	Missing
120820at3193	Complete	contig_6893	2837504	2921015	+	339.2	273	https://v10-1.orthodb.org/?query=120820at3193	DTW
120972at3193	Fragmented	contig_3377	6216690	6213682	-	345.3	208	https://v10-1.orthodb.org/?query=120972at3193	NADP-dependent oxidoreductase domain
121132at3193	Complete	contig_10076	253768	243595	-	441.6	282	https://v10-1.orthodb.org/?query=121132at3193	Forkhead-associated (FHA) domain
121315at3193	Fragmented	contig_28	4371028	4400639	+	342.1	252	https://v10-1.orthodb.org/?query=121315at3193	Pseudouridine synthase II, N-terminal
121323at3193	Missing
121345at3193	Missing
121419at3193	Fragmented	contig_22429	23763	60746	+	256.2	184	https://v10-1.orthodb.org/?query=121419at3193	Etoposide-induced 2.4
121531at3193	Missing
121539at3193	Complete	contig_5462	971200	939969	-	356.3	262	https://v10-1.orthodb.org/?query=121539at3193	Tetratricopeptide repeat
121573at3193	Missing
121638at3193	Complete	contig_5589	482473	526254	+	349.6	267	https://v10-1.orthodb.org/?query=121638at3193	zinc transporter 5
121882at3193	Complete	contig_4429	449766	499137	+	329.2	283	https://v10-1.orthodb.org/?query=121882at3193	DNA recombination and repair protein Rad51-like, C-terminal
121964at3193	Missing
121971at3193	Duplicated	contig_22126	25204	26589	+	351.8	332	https://v10-1.orthodb.org/?query=121971at3193	Potassium channel tetramerisation-type BTB domain
121971at3193	Duplicated	contig_11808	732675	734064	+	344.4	332	https://v10-1.orthodb.org/?query=121971at3193	Potassium channel tetramerisation-type BTB domain
122353at3193	Complete	contig_15540	2046495	2048415	+	450.4	255	https://v10-1.orthodb.org/?query=122353at3193	Carbon-nitrogen hydrolase
122450at3193	Complete	contig_23	746160	702568	-	455.0	502	https://v10-1.orthodb.org/?query=122450at3193	U11/U12 small nuclear ribonucleoprotein 48 kDa protein
122462at3193	Missing
122476at3193	Complete	contig_8536	976434	1015011	+	496.0	421	https://v10-1.orthodb.org/?query=122476at3193	K Homology domain, type 1 superfamily
122548at3193	Missing
122737at3193	Missing
122934at3193	Complete	contig_10059	848511	882100	+	406.0	293	https://v10-1.orthodb.org/?query=122934at3193	Zinc finger, C3HC-like
123110at3193	Missing
123218at3193	Missing
123292at3193	Complete	contig_7872	531173	506553	-	512.1	310	https://v10-1.orthodb.org/?query=123292at3193	Methylthioribose-1-phosphate isomerase
123327at3193	Missing
123351at3193	Complete	contig_10247	5321245	5301181	-	462.2	328	https://v10-1.orthodb.org/?query=123351at3193	IPP transferase
123400at3193	Missing
123454at3193	Missing
123630at3193	Missing
123784at3193	Complete	contig_18012	15957	14332	-	648.9	460	https://v10-1.orthodb.org/?query=123784at3193	DnaJ domain
123874at3193	Missing
123957at3193	Missing
124053at3193	Missing
124129at3193	Complete	contig_5432	126348	125133	-	213.0	229	https://v10-1.orthodb.org/?query=124129at3193	Oxoglutarate/iron-dependent dioxygenase
124441at3193	Complete	contig_3377	141156	82962	-	309.6	201	https://v10-1.orthodb.org/?query=124441at3193	TIP41-like protein
124504at3193	Missing
124542at3193	Complete	contig_25678	80063	59796	-	317.7	225	https://v10-1.orthodb.org/?query=124542at3193	(2R)-phospho-3-sulpholactate synthase, ComA
124618at3193	Missing
124686at3193	Complete	contig_24460	54483	111156	+	504.9	343	https://v10-1.orthodb.org/?query=124686at3193	GTP binding domain
125141at3193	Complete	contig_17936	1044570	1051174	+	511.1	425	https://v10-1.orthodb.org/?query=125141at3193	Zinc finger, CCCH-type
125213at3193	Missing
125543at3193	Missing
125595at3193	Complete	contig_17936	1212774	1154101	-	361.9	197	https://v10-1.orthodb.org/?query=125595at3193	Ribonuclease
125597at3193	Complete	contig_5432	1839744	1796111	-	448.4	242	https://v10-1.orthodb.org/?query=125597at3193	GPN-loop GTPase
125653at3193	Complete	contig_19103	3319632	3321369	+	507.1	290	https://v10-1.orthodb.org/?query=125653at3193	Acyl transferase
126110at3193	Fragmented	contig_19467	731678	766443	+	272.8	210	https://v10-1.orthodb.org/?query=126110at3193	THUMP domain
126310at3193	Fragmented	contig_3389	3093392	3111278	+	260.1	175	https://v10-1.orthodb.org/?query=126310at3193	Proteasome assembly chaperone 2
126380at3193	Complete	contig_5433	132140	149951	+	466.3	317	https://v10-1.orthodb.org/?query=126380at3193	RNA (C5-cytosine) methyltransferase
126415at3193	Missing
126677at3193	Fragmented	contig_10574	976155	978870	+	233.5	140	https://v10-1.orthodb.org/?query=126677at3193	AP2/ERF domain
126918at3193	Missing
127141at3193	Complete	contig_10574	1459326	1418492	-	398.9	268	https://v10-1.orthodb.org/?query=127141at3193	Uricase
127216at3193	Complete	contig_22247	640391	795693	+	423.1	354	https://v10-1.orthodb.org/?query=127216at3193	Zinc finger, RING-type
127316at3193	Complete	contig_17	2454075	2464478	+	506.3	318	https://v10-1.orthodb.org/?query=127316at3193	Plant organelle RNA recognition domain
127464at3193	Missing
127528at3193	Complete	contig_12113	515471	514361	-	441.9	319	https://v10-1.orthodb.org/?query=127528at3193	Plant organelle RNA recognition domain
127764at3193	Complete	contig_3817	2321243	2254550	-	412.9	256	https://v10-1.orthodb.org/?query=127764at3193	Methyltransferase type 11
127774at3193	Fragmented	contig_23421	90516	115342	+	173.7	147	https://v10-1.orthodb.org/?query=127774at3193	Phospholipid scramblase
127775at3193	Missing
127800at3193	Missing
127808at3193	Missing
127985at3193	Missing
128124at3193	Complete	contig_5432	1093472	1131122	+	456.8	357	https://v10-1.orthodb.org/?query=128124at3193	Suppressor of white apricot, N-terminal domain
128179at3193	Missing
128218at3193	Complete	contig_19045	559284	523776	-	469.3	267	https://v10-1.orthodb.org/?query=128218at3193	C-5 cytosine methyltransferase
128312at3193	Missing
128656at3193	Missing
128674at3193	Complete	contig_19726	1218094	1226555	+	306.0	273	https://v10-1.orthodb.org/?query=128674at3193	Protein MULTIPOLAR SPINDLE 1
128799at3193	Complete	contig_11808	276805	343068	+	390.1	215	https://v10-1.orthodb.org/?query=128799at3193	Copper chaperone SCO1/SenC
129010at3193	Complete	contig_4407	2093136	2076116	-	498.3	318	https://v10-1.orthodb.org/?query=129010at3193	SUF system FeS cluster assembly, SufBD
129029at3193	Complete	contig_6298	89772	27475	-	546.5	326	https://v10-1.orthodb.org/?query=129029at3193	RNA-binding, CRM domain
129063at3193	Missing
129341at3193	Fragmented	contig_22947	315846	279364	-	285.9	185	https://v10-1.orthodb.org/?query=129341at3193	Aspartate/glutamate/uridylate kinase
129527at3193	Complete	contig_19830	398007	360175	-	310.6	225	https://v10-1.orthodb.org/?query=129527at3193	NAD kinase
129584at3193	Complete	contig_7074	1547713	1549129	+	270.1	265	https://v10-1.orthodb.org/?query=129584at3193	Smr domain
129671at3193	Missing
129879at3193	Complete	contig_20843	21417	35572	+	378.5	240	https://v10-1.orthodb.org/?query=129879at3193	DNA recombination and repair protein Rad51-like, C-terminal
129904at3193	Complete	contig_25678	221987	245955	+	369.6	219	https://v10-1.orthodb.org/?query=129904at3193	DnaJ domain
130037at3193	Complete	contig_5433	109021	163521	+	286.3	223	https://v10-1.orthodb.org/?query=130037at3193	Lysine methyltransferase
130311at3193	Missing
130505at3193	Complete	contig_8208	1846381	1828598	-	384.1	291	https://v10-1.orthodb.org/?query=130505at3193	LOC100839001
130511at3193	Complete	contig_6298	1349456	1263446	-	232.2	210	https://v10-1.orthodb.org/?query=130511at3193	OCRE domain
130554at3193	Complete	contig_10076	2128580	2100825	-	423.9	335	https://v10-1.orthodb.org/?query=130554at3193	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
130625at3193	Complete	contig_4429	2171653	2184192	+	250.2	296	https://v10-1.orthodb.org/?query=130625at3193	Myosin heavy chain-like protein
130795at3193	Missing
130835at3193	Missing
130994at3193	Missing
131273at3193	Complete	contig_9396	1140930	1124209	-	364.8	241	https://v10-1.orthodb.org/?query=131273at3193	Elongation factor Ts, mitochondrial
131396at3193	Missing
131437at3193	Complete	contig_5993	619146	591921	-	349.0	215	https://v10-1.orthodb.org/?query=131437at3193	Pseudouridine-5'-phosphate glycosidase
131495at3193	Complete	contig_25874	285575	327649	+	454.2	292	https://v10-1.orthodb.org/?query=131495at3193	tRNA pseudouridine synthase
131839at3193	Complete	contig_8451	1448449	1449582	+	323.5	191	https://v10-1.orthodb.org/?query=131839at3193	SANT/Myb domain
132092at3193	Missing
132099at3193	Complete	contig_19103	1286652	1302784	+	318.5	219	https://v10-1.orthodb.org/?query=132099at3193	Surfeit locus 1/Shy1
132355at3193	Complete	contig_7872	780978	787989	+	419.4	277	https://v10-1.orthodb.org/?query=132355at3193	Electron transfer flavoprotein, alpha subunit, C-terminal
132496at3193	Missing
132714at3193	Missing
133295at3193	Missing
133520at3193	Missing
133826at3193	Complete	contig_2	87440	130603	+	340.0	351	https://v10-1.orthodb.org/?query=133826at3193	Bromodomain
134017at3193	Missing
134035at3193	Complete	contig_19500	62371	52297	-	504.9	356	https://v10-1.orthodb.org/?query=134035at3193	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
134135at3193	Missing
134161at3193	Missing
134178at3193	Complete	contig_12113	601017	609182	+	246.7	195	https://v10-1.orthodb.org/?query=134178at3193	Nucleoporin Nup54, alpha-helical domain
134279at3193	Fragmented	contig_8655	526411	655561	+	441.2	225	https://v10-1.orthodb.org/?query=134279at3193	Replication factor C, C-terminal
134382at3193	Missing
134555at3193	Missing
134572at3193	Missing
134625at3193	Missing
134867at3193	Missing
134878at3193	Fragmented	contig_16090	505165	427053	-	225.8	185	https://v10-1.orthodb.org/?query=134878at3193	Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
134948at3193	Complete	contig_3812	1245442	1289039	+	384.1	347	https://v10-1.orthodb.org/?query=134948at3193	SANT/Myb domain
134953at3193	Missing
134972at3193	Complete	contig_7544	4133243	4188301	+	214.5	270	https://v10-1.orthodb.org/?query=134972at3193	uncharacterized protein LOC104595738
135024at3193	Complete	contig_10574	2529949	2485215	-	371.5	278	https://v10-1.orthodb.org/?query=135024at3193	Heat shock protein
135198at3193	Complete	contig_10073	982810	1011306	+	311.1	225	https://v10-1.orthodb.org/?query=135198at3193	Methyltransferase domain 25
135305at3193	Complete	contig_5494	1298084	1274631	-	308.8	290	https://v10-1.orthodb.org/?query=135305at3193	UBX domain
135464at3193	Complete	contig_6689	1250463	1319850	+	195.3	364	https://v10-1.orthodb.org/?query=135464at3193	2-isopropylmalate synthase
135652at3193	Missing
135819at3193	Complete	contig_6165	1577532	1592426	+	270.0	201	https://v10-1.orthodb.org/?query=135819at3193	Urease accessory protein UreD
135923at3193	Missing
136033at3193	Missing
136193at3193	Complete	contig_4140	1030204	999011	-	284.2	213	https://v10-1.orthodb.org/?query=136193at3193	Vps72/YL1, C-terminal
136227at3193	Complete	contig_9427	2458956	2456766	-	384.0	232	https://v10-1.orthodb.org/?query=136227at3193	Enoyl-CoA hydratase/isomerase
136566at3193	Missing
136660at3193	Complete	contig_10073	688180	642733	-	403.0	220	https://v10-1.orthodb.org/?query=136660at3193	CobW/HypB/UreG, nucleotide-binding domain
137369at3193	Missing
137468at3193	Missing
137492at3193	Fragmented	contig_4172	1593354	1548601	-	305.1	179	https://v10-1.orthodb.org/?query=137492at3193	Sel1-like repeat
137523at3193	Missing
137698at3193	Missing
137745at3193	Missing
137804at3193	Missing
137897at3193	Complete	contig_8455	1991452	1992988	+	501.1	417	https://v10-1.orthodb.org/?query=137897at3193	WD40-repeat-containing domain
137933at3193	Missing
138005at3193	Complete	contig_5170	2291531	2285936	-	124.0	212	https://v10-1.orthodb.org/?query=138005at3193	Dienelactone hydrolase
138052at3193	Missing
138210at3193	Fragmented	contig_9518	414130	430365	+	176.1	121	https://v10-1.orthodb.org/?query=138210at3193	Spindle and kinetochore-associated protein 1
138284at3193	Complete	contig_5494	594001	507195	-	419.4	241	https://v10-1.orthodb.org/?query=138284at3193	Phytanoyl-CoA dioxygenase
138352at3193	Missing
138397at3193	Missing
138402at3193	Missing
138689at3193	Missing
138707at3193	Missing
138708at3193	Missing
138855at3193	Missing
138857at3193	Fragmented	contig_25856	8336	7916	-	126.5	92	https://v10-1.orthodb.org/?query=138857at3193	DNA repair protein XRCC2
138872at3193	Complete	contig_8655	1907450	1982266	+	317.5	188	https://v10-1.orthodb.org/?query=138872at3193	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
138922at3193	Missing
139014at3193	Complete	contig_9427	2145773	2144497	-	371.2	251	https://v10-1.orthodb.org/?query=139014at3193	Peroxidase
139075at3193	Missing
139085at3193	Missing
139122at3193	Missing
139380at3193	Missing
139431at3193	Missing
139843at3193	Complete	contig_10076	296500	256536	-	272.9	195	https://v10-1.orthodb.org/?query=139843at3193	Zinc finger, CCCH-type
139971at3193	Complete	contig_14012	663426	664223	+	375.5	229	https://v10-1.orthodb.org/?query=139971at3193	Peptidase S54, rhomboid domain
140073at3193	Missing
140075at3193	Complete	contig_10073	1715221	1713918	-	349.2	287	https://v10-1.orthodb.org/?query=140075at3193	F-box domain
140146at3193	Complete	contig_6041	799887	765142	-	423.8	230	https://v10-1.orthodb.org/?query=140146at3193	Alkaline ceramidase
140309at3193	Complete	contig_12557	316561	267896	-	308.4	234	https://v10-1.orthodb.org/?query=140309at3193	Tetrapyrrole methylase
140590at3193	Complete	contig_18940	1346897	1386883	+	272.6	216	https://v10-1.orthodb.org/?query=140590at3193	Zinc finger, RING-type
140645at3193	Missing
141065at3193	Complete	contig_25849	162334	152337	-	170.3	140	https://v10-1.orthodb.org/?query=141065at3193	CAP Gly-rich domain
141280at3193	Missing
141377at3193	Missing
141488at3193	Complete	contig_13298	1973653	1968008	-	244.7	196	https://v10-1.orthodb.org/?query=141488at3193	F-box domain
141575at3193	Missing
141611at3193	Missing
141660at3193	Complete	contig_4757	1007321	1008742	+	438.1	266	https://v10-1.orthodb.org/?query=141660at3193	DNA glycosylase
141833at3193	Complete	contig_6131	824097	905085	+	366.1	242	https://v10-1.orthodb.org/?query=141833at3193	Mitochondrial carrier domain superfamily
141872at3193	Missing
141951at3193	Missing
141984at3193	Complete	contig_6020	1217560	1219141	+	313.3	244	https://v10-1.orthodb.org/?query=141984at3193	Small GTPase
142578at3193	Complete	contig_10073	1426767	1427879	+	469.5	267	https://v10-1.orthodb.org/?query=142578at3193	Methyltransferase type 11
143110at3193	Missing
143161at3193	Missing
143219at3193	Complete	contig_5170	2273998	2272691	-	422.2	297	https://v10-1.orthodb.org/?query=143219at3193	FAD dependent oxidoreductase
143276at3193	Complete	contig_4407	3338155	3333018	-	348.5	214	https://v10-1.orthodb.org/?query=143276at3193	Enoyl-CoA hydratase/isomerase
143563at3193	Complete	contig_12	264973	254394	-	357.2	241	https://v10-1.orthodb.org/?query=143563at3193	Pantoate-beta-alanine ligase
143643at3193	Fragmented	contig_10247	4376414	4357181	-	170.0	128	https://v10-1.orthodb.org/?query=143643at3193	ATPase assembly factor ATP10
143653at3193	Complete	contig_19103	1939673	1968011	+	281.5	235	https://v10-1.orthodb.org/?query=143653at3193	Armadillo-type fold
143712at3193	Missing
143745at3193	Missing
143770at3193	Complete	contig_3377	1601378	1623318	+	496.4	305	https://v10-1.orthodb.org/?query=143770at3193	Dual-specificity RNA methyltransferase RlmN
143865at3193	Missing
143942at3193	Missing
143943at3193	Complete	contig_4475	1543325	1583155	+	386.8	299	https://v10-1.orthodb.org/?query=143943at3193	Programmed cell death protein 7
144036at3193	Missing
144311at3193	Complete	contig_6956	1579617	1588722	+	184.0	205	https://v10-1.orthodb.org/?query=144311at3193	Glycosylphosphatidylinositol-mannosyltransferase I, PIG-X/PBN1
144429at3193	Complete	contig_7918	854749	853782	-	448.8	278	https://v10-1.orthodb.org/?query=144429at3193	Checkpoint protein Hus1/Mec3
144454at3193	Missing
144455at3193	Complete	contig_6020	1841777	1967597	+	414.8	276	https://v10-1.orthodb.org/?query=144455at3193	Nucleotide-sugar transporter
144523at3193	Missing
144897at3193	Missing
144968at3193	Missing
144969at3193	Missing
145050at3193	Complete	contig_5170	756910	758805	+	218.8	312	https://v10-1.orthodb.org/?query=145050at3193	DnaJ domain
145105at3193	Complete	contig_5647	2198289	2156953	-	257.4	182	https://v10-1.orthodb.org/?query=145105at3193	Protein OS9-like
145172at3193	Missing
145718at3193	Missing
145760at3193	Complete	contig_5433	2172088	2170085	-	386.6	277	https://v10-1.orthodb.org/?query=145760at3193	rRNA adenine N(6)-methyltransferase
145776at3193	Complete	contig_21388	93137	165437	+	321.6	222	https://v10-1.orthodb.org/?query=145776at3193	Ribosomal RNA small subunit methyltransferase J
145857at3193	Complete	contig_5432	2446483	2459508	+	238.0	223	https://v10-1.orthodb.org/?query=145857at3193	Hydroxyacylglutathione hydrolase
146234at3193	Missing
146304at3193	Complete	contig_4429	2654673	2660613	+	258.7	201	https://v10-1.orthodb.org/?query=146304at3193	Domain of unknown function DUF1308
146337at3193	Missing
146428at3193	Complete	contig_13298	397936	426349	+	299.2	185	https://v10-1.orthodb.org/?query=146428at3193	Ribosome recycling factor
146440at3193	Complete	contig_19103	524054	514661	-	274.4	190	https://v10-1.orthodb.org/?query=146440at3193	Pre-mRNA-splicing factor SPF27
147098at3193	Missing
147120at3193	Missing
147167at3193	Complete	contig_6298	199262	136304	-	353.0	209	https://v10-1.orthodb.org/?query=147167at3193	Ribosomal RNA processing protein 8
147320at3193	Missing
147386at3193	Missing
147523at3193	Complete	contig_5692	725512	788078	+	286.5	208	https://v10-1.orthodb.org/?query=147523at3193	Serine-threonine protein kinase 19
147546at3193	Complete	contig_15	3916749	3914641	-	330.8	261	https://v10-1.orthodb.org/?query=147546at3193	WD40 repeat
147634at3193	Missing
147649at3193	Complete	contig_4172	1997687	2019740	+	393.0	271	https://v10-1.orthodb.org/?query=147649at3193	Ribosome biogenesis protein Nop53/GLTSCR2
147792at3193	Complete	contig_16225	1662177	1658029	-	348.6	208	https://v10-1.orthodb.org/?query=147792at3193	Protein parting dancers
147806at3193	Complete	contig_5462	2751085	2685936	-	362.6	241	https://v10-1.orthodb.org/?query=147806at3193	Putative RNA methyltransferase
147820at3193	Missing
147832at3193	Complete	contig_6893	3371653	3351791	-	273.2	195	https://v10-1.orthodb.org/?query=147832at3193	Prefoldin
148068at3193	Complete	contig_15703	565312	563804	-	211.9	159	https://v10-1.orthodb.org/?query=148068at3193	Zinc finger, RING-CH-type
148097at3193	Missing
148346at3193	Missing
148523at3193	Missing
148721at3193	Missing
148729at3193	Complete	contig_25678	327894	323670	-	265.1	167	https://v10-1.orthodb.org/?query=148729at3193	CDP-alcohol phosphatidyltransferase
148840at3193	Complete	contig_5233	601972	603632	+	328.6	226	https://v10-1.orthodb.org/?query=148840at3193	Transmembrane protein
148895at3193	Missing
149386at3193	Complete	contig_5363	2536501	2513705	-	373.5	214	https://v10-1.orthodb.org/?query=149386at3193	Tim44-like domain
149515at3193	Complete	contig_9427	917852	939423	+	345.3	229	https://v10-1.orthodb.org/?query=149515at3193	Tetrapyrrole methylase
149671at3193	Missing
150034at3193	Complete	contig_4172	1945745	1899035	-	310.9	183	https://v10-1.orthodb.org/?query=150034at3193	Exoribonuclease, phosphorolytic domain 1
150284at3193	Missing
150459at3193	Missing
150475at3193	Missing
150648at3193	Complete	contig_11808	534844	549654	+	308.4	196	https://v10-1.orthodb.org/?query=150648at3193	Lysine methyltransferase
150672at3193	Complete	contig_5363	2002412	2015338	+	426.4	236	https://v10-1.orthodb.org/?query=150672at3193	RuvA domain 2-like
150694at3193	Complete	contig_9427	1198500	1197792	-	309.0	211	https://v10-1.orthodb.org/?query=150694at3193	Origin recognition complex, subunit 6
150771at3193	Complete	contig_13298	1576614	1571886	-	234.2	167	https://v10-1.orthodb.org/?query=150771at3193	Zinc finger C2H2-type
150871at3193	Missing
150913at3193	Missing
151358at3193	Complete	contig_19951	449600	466915	+	290.5	227	https://v10-1.orthodb.org/?query=151358at3193	Proteasomal ubiquitin receptor Rpn13/ADRM1
151476at3193	Complete	contig_8455	732839	705629	-	303.3	154	https://v10-1.orthodb.org/?query=151476at3193	Cytochrome c oxidase assembly protein CtaG/Cox11
151491at3193	Missing
151579at3193	Missing
151619at3193	Missing
151650at3193	Complete	contig_5363	2234246	2239571	+	203.6	184	https://v10-1.orthodb.org/?query=151650at3193	Zinc finger, RING-type
151831at3193	Complete	contig_10063	893056	938955	+	381.2	203	https://v10-1.orthodb.org/?query=151831at3193	Ribosomal protein S9
151948at3193	Complete	contig_3811	2569004	2591428	+	273.7	200	https://v10-1.orthodb.org/?query=151948at3193	Protein of unknown function DUF2343
152030at3193	Complete	contig_4527	1008348	1189337	+	295.8	192	https://v10-1.orthodb.org/?query=152030at3193	Protein GUCD1
152036at3193	Complete	contig_2801	5740765	5775327	+	261.0	236	https://v10-1.orthodb.org/?query=152036at3193	Methyltransferase-like protein 22
152129at3193	Complete	contig_17936	581857	581127	-	362.7	217	https://v10-1.orthodb.org/?query=152129at3193	tRNA (guanine-N(7)-)-methyltransferase
152143at3193	Missing
152399at3193	Missing
152646at3193	Missing
152725at3193	Missing
152910at3193	Missing
152960at3193	Complete	contig_22163	106258	65207	-	401.9	273	https://v10-1.orthodb.org/?query=152960at3193	Galactose-1-phosphate uridyl transferase, N-terminal
153132at3193	Missing
153139at3193	Missing
153174at3193	Missing
153426at3193	Missing
153433at3193	Complete	contig_25	2378306	2476366	+	354.6	185	https://v10-1.orthodb.org/?query=153433at3193	Methylpurine-DNA glycosylase
153434at3193	Missing
153606at3193	Complete	contig_16954	1307667	1322749	+	324.3	275	https://v10-1.orthodb.org/?query=153606at3193	Translation initiation factor 3
153660at3193	Complete	contig_7544	699489	655458	-	319.9	233	https://v10-1.orthodb.org/?query=153660at3193	uncharacterized protein LOC101490503
153829at3193	Missing
153973at3193	Missing
154063at3193	Fragmented	contig_15258	1072750	1063096	-	302.8	244	https://v10-1.orthodb.org/?query=154063at3193	RBM34, RNA recognition motif 1
154116at3193	Missing
154272at3193	Complete	contig_17711	514079	529153	+	402.2	329	https://v10-1.orthodb.org/?query=154272at3193	Mitochondrial inner membrane protein Mitofilin
154546at3193	Complete	contig_10076	547683	548634	+	327.8	279	https://v10-1.orthodb.org/?query=154546at3193	Tubulin-specific chaperone C
154673at3193	Complete	contig_10063	2373502	2415902	+	237.2	162	https://v10-1.orthodb.org/?query=154673at3193	CHORD domain
154694at3193	Complete	contig_17711	473418	421677	-	302.8	182	https://v10-1.orthodb.org/?query=154694at3193	Ribosome biogenesis protein
154834at3193	Missing
155066at3193	Missing
155112at3193	Complete	contig_9740	801019	856473	+	250.1	151	https://v10-1.orthodb.org/?query=155112at3193	Ribosomal RNA large subunit methyltransferase E
155121at3193	Missing
155203at3193	Complete	contig_4709	124434	123782	-	264.2	173	https://v10-1.orthodb.org/?query=155203at3193	Octanoyltransferase
155341at3193	Complete	contig_12358	510948	510043	-	408.9	244	https://v10-1.orthodb.org/?query=155341at3193	Pre-mRNA-splicing factor Isy1
155352at3193	Missing
155380at3193	Complete	contig_5433	836455	841094	+	314.6	191	https://v10-1.orthodb.org/?query=155380at3193	Peptide methionine sulphoxide reductase MsrA
155463at3193	Complete	contig_4172	1885909	1898758	+	213.6	241	https://v10-1.orthodb.org/?query=155463at3193	WD40/YVTN repeat-like-containing domain superfamily
155472at3193	Complete	contig_4429	1261079	1215902	-	321.5	268	https://v10-1.orthodb.org/?query=155472at3193	DNA recombination and repair protein Rad51-like, C-terminal
155495at3193	Missing
156170at3193	Complete	contig_5943	60653	8052	-	229.0	179	https://v10-1.orthodb.org/?query=156170at3193	Electron transfer flavoprotein, beta subunit
156254at3193	Complete	contig_10063	1391757	1435150	+	207.4	169	https://v10-1.orthodb.org/?query=156254at3193	Cleavage/polyadenylation specificity factor subunit 5
156527at3193	Complete	contig_6893	1121241	1136554	+	248.9	201	https://v10-1.orthodb.org/?query=156527at3193	Ribosomal protein L1, 3-layer alpha/beta-sandwich
156739at3193	Missing
157002at3193	Missing
157013at3193	Missing
157106at3193	Complete	contig_16000	797084	804995	+	349.6	228	https://v10-1.orthodb.org/?query=157106at3193	Methyltransferase small domain
157303at3193	Missing
157312at3193	Complete	contig_15991	591267	466194	-	254.8	167	https://v10-1.orthodb.org/?query=157312at3193	ribonuclease H2 subunit B
157393at3193	Missing
157529at3193	Missing
157570at3193	Missing
157608at3193	Missing
157618at3193	Fragmented	contig_2343	1399422	1384102	-	171.8	112	https://v10-1.orthodb.org/?query=157618at3193	Telomere length and silencing protein 1
157661at3193	Complete	contig_8455	2653254	2655289	+	444.5	293	https://v10-1.orthodb.org/?query=157661at3193	RNA recognition motif domain
157698at3193	Missing
157740at3193	Missing
157970at3193	Complete	contig_9396	732091	747427	+	336.7	197	https://v10-1.orthodb.org/?query=157970at3193	RNA-binding S4 domain
